user_id,movie_id,interaction,timestamp
348,1210,1,976329023
348,2628,1,976329089
348,3061,1,976329282
348,1951,1,976329282
348,2863,1,976329282
348,919,1,976329328
348,1035,1,976329328
348,907,1,976329387
348,2565,1,976329387
348,2087,1,976329431
348,2096,1,976329473
348,3675,1,976329503
348,1066,1,976329503
348,1220,1,976329503
348,1083,1,976329543
348,2941,1,976329570
348,3604,1,976329592
348,1416,1,976329622
348,1283,1,976329774
348,3030,1,976329774
348,3037,1,976329774
348,553,1,976329774
348,1304,1,976329774
348,590,1,976329808
348,1201,1,976329808
348,2951,1,976329808
348,3681,1,976329808
348,3873,1,976329859
348,2401,1,976329859
348,1008,1,976329896
348,368,1,976329896
348,3682,1,976329896
348,2012,1,976329922
348,1262,1,976330011
348,912,1,976330011
348,527,1,976330011
348,1204,1,976330011
348,1196,1,976330053
348,1272,1,976330053
348,1294,1,976330053
348,1299,1,976330053
348,920,1,976330053
348,1233,1,976330053
348,1250,1,976330095
348,1256,1,976330095
348,1263,1,976330095
348,1944,1,976330095
348,1090,1,976330095
348,110,1,976330126
349,1214,1,1005968888
349,3578,1,1005969021
349,780,1,1005969060
349,1580,1,1005969105
349,356,1,1006021158
349,858,1,1006021230
349,1617,1,1006021325
349,2115,1,1006021325
349,3948,1,1006021376
349,648,1,1006021403
349,2302,1,1006021403
349,2762,1,1006021513
349,2763,1,1006021578
349,32,1,1006021611
349,2916,1,1006021611
349,50,1,1006021611
349,628,1,1006022411
349,953,1,1006576884
349,110,1,1006700302
349,3147,1,1006700634
349,2028,1,1006700866
349,318,1,1006700895
349,3793,1,1006701041
349,3753,1,1006701163
349,3421,1,1006701235
349,1208,1,1006730570
349,3510,1,1006730769
349,2571,1,1006730850
349,2542,1,1006730854
349,1213,1,1007430665
349,1262,1,1007496818
349,1201,1,1007496818
349,1036,1,1007497335
349,1220,1,1007779479
349,1193,1,1007923963
349,2944,1,1008123032
349,3148,1,1008391388
349,2959,1,1008522670
349,2501,1,1008988541
349,428,1,1009164689
349,2804,1,1009643214
349,2194,1,1009773960
349,1196,1,1010200417
349,2023,1,1010200476
349,1704,1,1010200498
349,1291,1,1010200536
349,1198,1,1010200596
349,296,1,1010200596
349,1210,1,1010200639
349,260,1,1010200666
349,377,1,1010200666
349,2841,1,1010290874
349,3448,1,1011131953
349,480,1,1011905228
349,912,1,1013901005
349,1090,1,1013916495
349,590,1,1013984354
349,1954,1,1017676173
349,1961,1,1017687083
349,47,1,1017687127
349,589,1,1017687210
349,1240,1,1017687210
349,1221,1,1017688899
349,555,1,1017891914
349,2268,1,1018120164
349,1200,1,1019415098
349,1997,1,1019415128
349,2300,1,1023242996
349,508,1,1025211252
349,1242,1,1025214295
349,527,1,1028140426
349,1994,1,1028140553
349,3552,1,1028172901
349,2502,1,1028172936
349,3688,1,1028172997
349,3210,1,1028173309
350,3928,1,976326094
350,1580,1,976326115
350,593,1,976326197
350,2762,1,976326197
350,608,1,976326197
350,3147,1,976326233
350,2391,1,976326233
350,1249,1,976326260
350,457,1,976326260
350,2617,1,976326282
350,2571,1,976326282
350,161,1,976326282
350,733,1,976326321
350,1370,1,976326321
350,377,1,976326321
350,832,1,976326402
350,3044,1,976326402
350,2353,1,976326402
350,10,1,976326402
350,2699,1,976326402
350,1,1,976326454
350,1265,1,976326454
350,2858,1,976326454
350,1148,1,976326454
350,3114,1,976326648
350,2396,1,976326648
350,2359,1,976326672
350,357,1,976326672
350,3255,1,976326722
350,2321,1,976326744
350,1923,1,976326744
350,1784,1,976326744
350,551,1,976326744
350,590,1,976326797
350,480,1,976326797
350,3175,1,976326798
350,2916,1,976326798
351,480,1,976324086
351,1704,1,976324226
351,1235,1,976324248
351,2857,1,976324266
351,2671,1,976324421
351,2324,1,976324961
351,3148,1,976325090
351,2686,1,976325137
351,1619,1,976325165
351,527,1,976325207
351,58,1,976325355
351,3751,1,976325617
351,1270,1,976325662
351,3006,1,976325685
351,1873,1,976325685
351,2028,1,976325685
351,2890,1,976325697
351,3275,1,976677492
351,745,1,976677508
351,1148,1,976677508
351,1197,1,976677531
351,2918,1,976677551
351,2924,1,976677551
351,1136,1,976677551
351,1223,1,976677585
351,3526,1,976677586
351,3868,1,976677602
351,1,1,976677602
351,2997,1,976677628
351,497,1,976677628
351,1307,1,976677680
351,2863,1,976677707
351,3396,1,976677728
351,1198,1,976677785
351,940,1,976677785
351,260,1,976677785
351,2571,1,976677796
351,1387,1,976677819
351,457,1,976677819
351,1242,1,976677819
351,2692,1,976677837
351,1291,1,976677848
351,110,1,976677864
351,163,1,976677864
351,2947,1,976677864
351,1610,1,976677918
351,1127,1,976677918
351,1408,1,976677968
351,3624,1,976678045
351,733,1,976678066
351,1858,1,976678119
351,349,1,976678119
351,2115,1,976678119
351,3635,1,976678170
351,3639,1,976678170
351,2991,1,976678181
352,111,1,976323427
352,326,1,976323427
352,1961,1,976323427
352,2706,1,976323546
352,2858,1,976323546
352,2683,1,976323579
352,2997,1,976323621
352,3298,1,976323621
352,2355,1,976323650
352,2908,1,976323650
352,2770,1,976323650
352,2976,1,976323650
352,3016,1,976323699
352,2433,1,976323699
352,223,1,976323699
352,3751,1,976323699
352,3543,1,976323741
352,2336,1,976323774
352,3408,1,976323774
352,2599,1,976323774
352,3115,1,976323803
352,2428,1,976323803
352,2712,1,976323803
352,2959,1,976323803
352,2580,1,976323841
352,3175,1,976323842
352,2716,1,976323842
352,3578,1,976323842
352,2318,1,976323873
352,785,1,976323907
352,2390,1,976323916
352,2310,1,976323947
352,3053,1,976323947
352,3160,1,976323947
352,3174,1,976323947
352,2805,1,976323947
352,968,1,976323976
352,2581,1,976323976
352,3753,1,976324002
352,2394,1,976324028
352,2686,1,976324028
352,2013,1,976324028
352,2395,1,976324049
352,2396,1,976324080
352,2700,1,976324080
352,2762,1,976324080
352,2841,1,976324080
352,3157,1,976324106
352,3176,1,976324106
352,2702,1,976324106
352,3745,1,976324106
352,2987,1,976324132
352,2693,1,976324132
352,2905,1,976324605
352,1201,1,976324605
352,2944,1,976324605
352,2947,1,976324605
352,2951,1,976324605
352,1256,1,976324702
352,1260,1,976324702
352,905,1,976324702
352,919,1,976324702
352,2019,1,976324779
352,2664,1,976324828
352,1283,1,976324842
352,3327,1,976324894
352,3718,1,976324902
352,589,1,976324979
352,1196,1,976324979
352,260,1,976324979
352,1214,1,976324979
352,1199,1,976325011
352,2571,1,976325011
352,3703,1,976325011
352,3576,1,976325041
352,1206,1,976325041
352,1077,1,976325041
352,1097,1,976325041
352,2140,1,976325076
352,2662,1,976325076
352,3702,1,976325076
352,32,1,976325076
352,1215,1,976325076
352,2968,1,976325076
352,1396,1,976325115
352,1653,1,976325115
352,1748,1,976325115
352,2640,1,976325115
352,1274,1,976325143
352,2527,1,976325143
352,1580,1,976325143
352,3701,1,976325143
352,2021,1,976325143
352,2116,1,976325143
352,2985,1,976325143
352,1527,1,976325169
352,1573,1,976325169
352,480,1,976325169
352,1334,1,976325208
352,610,1,976325208
352,1019,1,976325238
352,2117,1,976325244
352,1372,1,976325303
352,2393,1,976325303
352,329,1,976325303
352,3704,1,976325303
352,2105,1,976325303
352,788,1,976325341
352,3033,1,976325364
352,780,1,976325364
352,1676,1,976325364
352,2034,1,976325425
352,196,1,976325474
352,2322,1,976325546
352,2450,1,976325617
352,3802,1,976325617
352,611,1,976325640
352,1193,1,976325688
352,858,1,976325688
352,1221,1,976325688
352,1230,1,976325688
352,1953,1,976325712
352,1136,1,976325712
352,1234,1,976325712
352,1244,1,976325712
352,1263,1,976325730
352,3135,1,976325730
352,3504,1,976325737
352,1278,1,976325765
352,1387,1,976325765
352,1078,1,976325765
352,1080,1,976325765
352,3200,1,976325800
352,3152,1,976325800
352,3421,1,976325800
352,3396,1,976325800
352,1208,1,976325800
352,1955,1,976325822
352,2871,1,976325822
352,1954,1,976325843
352,3498,1,976325843
352,3671,1,976325843
352,2109,1,976325843
352,3037,1,976325871
352,3733,1,976325871
352,1073,1,976325886
352,3812,1,976326034
352,2138,1,976326089
352,1031,1,976326128
352,3760,1,976326128
352,2347,1,976326147
352,2409,1,976326161
352,1007,1,976326199
352,1299,1,976326280
352,2804,1,976326280
352,1198,1,976326319
352,3608,1,976326319
352,1956,1,976326319
352,1957,1,976326319
352,1225,1,976326319
352,1228,1,976326319
352,1300,1,976326319
352,2973,1,976326319
352,3019,1,976326341
352,1218,1,976326341
352,541,1,976326341
352,1185,1,976326382
352,1394,1,976326382
352,1960,1,976326382
352,1217,1,976326382
352,1231,1,976326382
352,1242,1,976326382
352,2791,1,976326416
352,1200,1,976326416
352,1259,1,976326447
352,1197,1,976326447
352,1288,1,976326447
352,1079,1,976326476
352,1090,1,976326476
352,1172,1,976326476
352,1674,1,976326504
352,2081,1,976326538
352,2243,1,976326538
352,3071,1,976326538
352,3361,1,976326538
352,1210,1,976326538
352,3837,1,976326538
352,2064,1,976326562
352,1275,1,976326562
352,3104,1,976326562
352,2114,1,976326562
352,1222,1,976326582
352,3448,1,976326612
352,1261,1,976326631
352,3727,1,976326639
352,1285,1,976326707
352,2915,1,976326707
352,2795,1,976326707
352,1302,1,976326707
352,2867,1,976326729
352,3039,1,976326749
352,3917,1,976326756
352,3526,1,976326777
352,2161,1,976326802
352,2406,1,976326802
352,3398,1,976326802
352,2115,1,976326805
352,2551,1,976326824
352,2739,1,976326824
352,3524,1,976326833
352,3397,1,976326864
352,2474,1,976326940
352,1286,1,976326952
352,2003,1,976326974
352,2420,1,976327086
352,3480,1,976327086
352,2476,1,976327109
352,3478,1,976327109
352,2301,1,976327222
352,3036,1,976327222
352,2240,1,976327222
352,2141,1,976327244
352,3444,1,976327290
352,3698,1,976327290
352,3844,1,976327290
352,2613,1,976327722
352,3423,1,976327855
352,2374,1,976327893
352,2513,1,976328033
352,2072,1,976328143
352,2410,1,976328193
352,2403,1,976328225
352,2475,1,976328225
352,2123,1,976328247
352,3918,1,976328293
352,2451,1,976328453
352,318,1,976329682
352,3265,1,976329704
352,50,1,976329704
352,1233,1,976329704
352,1180,1,976329795
352,1413,1,976329795
352,1617,1,976329795
352,527,1,976329795
352,1361,1,976329855
352,994,1,976329855
352,162,1,976329855
352,246,1,976329855
352,608,1,976329855
352,1213,1,976329887
352,678,1,976329915
352,29,1,976329915
352,296,1,976329915
352,1358,1,976330020
352,1537,1,976330046
352,456,1,976330052
352,1,1,976330185
352,1054,1,976330185
352,1089,1,976330185
352,1266,1,976330232
352,235,1,976330232
352,47,1,976330232
352,150,1,976330283
352,800,1,976330428
352,2359,1,976330428
352,388,1,976330428
352,1179,1,976330462
352,3000,1,976330462
352,3006,1,976330462
352,2890,1,976330462
352,1095,1,976330462
352,1610,1,976330480
352,1147,1,976330480
352,529,1,976330517
352,293,1,976330543
352,1060,1,976330543
352,1747,1,976330564
352,337,1,976330564
352,551,1,976330564
352,62,1,976330590
352,778,1,976330615
352,3052,1,976330615
352,2291,1,976330615
352,1730,1,976330615
352,3078,1,976330844
352,2501,1,976331092
352,1673,1,976331092
352,300,1,976331092
352,272,1,976331092
352,1682,1,976331198
352,1041,1,976331198
352,2329,1,976331227
352,1834,1,976331227
352,3105,1,976331311
352,1393,1,976331311
352,1641,1,976331311
352,279,1,976331311
352,1449,1,976331333
352,3148,1,976331333
352,348,1,976331333
352,3499,1,976331333
352,428,1,976331333
352,1542,1,976331362
352,1923,1,976331362
352,2883,1,976331363
352,866,1,976331400
352,3267,1,976331400
352,161,1,976331400
352,16,1,976331400
352,508,1,976331400
352,3060,1,976331447
352,3476,1,976331447
352,2916,1,976331447
352,2108,1,976331447
352,6,1,976331466
352,1171,1,976331466
352,2391,1,976331489
352,446,1,976331489
352,1466,1,976331508
352,507,1,976331508
352,475,1,976331513
352,1517,1,976331541
352,3256,1,976331541
352,1589,1,976331541
352,350,1,976331541
352,471,1,976331569
352,1408,1,976331596
352,301,1,976331596
352,1788,1,976331596
352,354,1,976331596
352,1120,1,976331596
352,1639,1,976331675
352,1883,1,976331675
352,364,1,976331675
352,94,1,976331675
352,2321,1,976331778
352,1484,1,976331778
352,431,1,976331778
352,493,1,976331793
352,1407,1,976331833
352,3246,1,976331833
352,151,1,976331833
352,340,1,976331833
352,588,1,976331969
352,2155,1,976331986
352,345,1,976331986
352,1721,1,976332080
352,1732,1,976332080
352,1672,1,976332080
352,3386,1,976332111
352,349,1,976332111
352,2294,1,976332194
354,908,1,976322849
354,1197,1,976322914
354,110,1,976322941
354,1967,1,976322941
354,1997,1,976322941
354,2826,1,976323381
354,2858,1,976323381
354,3155,1,976323412
354,2707,1,976323412
354,2997,1,976323433
354,2710,1,976323433
354,2355,1,976323458
354,3203,1,976323482
354,2369,1,976323515
354,2881,1,976323515
354,2959,1,976323561
354,3175,1,976323588
354,2716,1,976323588
354,2688,1,976323588
354,2882,1,976323642
354,3160,1,976324029
354,3354,1,976324053
354,3623,1,976324053
354,3219,1,976324075
354,2502,1,976324075
354,3753,1,976324075
354,2598,1,976324099
355,589,1,976320590
355,1193,1,976320590
355,1678,1,976320611
355,2081,1,976320625
355,3624,1,976320674
355,3481,1,976320674
355,3793,1,976320707
355,3745,1,976320707
355,3753,1,976320707
355,3513,1,976320727
355,593,1,976321110
355,318,1,976321110
355,296,1,976321110
355,527,1,976321110
355,2028,1,976321135
355,2858,1,976321150
355,2997,1,976321190
355,110,1,976321190
355,1265,1,976321228
355,1,1,976321278
355,47,1,976321295
355,3477,1,976676107
355,3480,1,976676107
355,1907,1,976676123
355,595,1,976676137
355,3114,1,976676171
355,2987,1,976676194
355,3000,1,976676194
355,2078,1,976676194
355,2355,1,976676194
355,588,1,976676213
355,364,1,976676232
355,2087,1,976676246
355,2099,1,976676268
355,1405,1,976676288
355,1920,1,976676323
355,441,1,976676383
355,223,1,976676394
355,2321,1,976676410
355,224,1,976676429
355,3255,1,976676445
355,356,1,976676445
355,725,1,976676458
355,39,1,976676485
355,104,1,976676499
355,1923,1,976676499
355,1580,1,976676528
355,180,1,976676528
355,1042,1,976676528
355,1777,1,976676548
355,537,1,976676548
355,587,1,976676576
355,3247,1,976676576
355,2502,1,976676592
355,1020,1,976676592
355,2770,1,976676592
355,1476,1,976676608
355,1485,1,976676608
355,2431,1,976676608
355,3809,1,976676608
355,2539,1,976676637
355,1614,1,976676650
355,663,1,976676662
355,2447,1,976676673
355,2723,1,976676673
355,785,1,976676684
355,552,1,976676684
355,372,1,976676695
355,236,1,976676706
355,3948,1,977031010
355,1197,1,977031096
355,1288,1,977031138
355,3555,1,977031173
355,3578,1,977031173
355,2762,1,977031304
355,2329,1,977031317
355,457,1,977031329
355,2959,1,977031329
355,3100,1,977031351
355,2501,1,977031351
355,2890,1,977031395
355,3147,1,977031459
355,2353,1,977031482
355,377,1,977031487
355,150,1,977031501
355,3271,1,977031539
355,1784,1,977031539
355,3499,1,977031539
355,32,1,977031561
355,3259,1,977031582
355,1682,1,977031582
355,3174,1,977031605
355,3250,1,977031605
355,337,1,977031605
355,1748,1,977031630
355,253,1,977031630
355,112,1,977031642
355,3052,1,977031686
355,2706,1,977031686
355,1653,1,977031736
355,2060,1,977031749
355,2169,1,977031749
355,511,1,977031749
355,1517,1,977031762
355,3253,1,977031762
355,590,1,977031810
355,2671,1,977031810
355,2496,1,977031840
355,344,1,977031852
355,3081,1,977031866
355,780,1,977031897
355,1597,1,977031911
355,1120,1,977031957
355,2916,1,977031969
355,1687,1,977031981
355,216,1,977032002
355,1372,1,977032016
355,832,1,977032021
355,1645,1,977032119
355,1457,1,977032127
355,2046,1,977032146
355,3005,1,977032167
355,1100,1,977032167
355,2683,1,977032283
355,3263,1,977032297
355,2012,1,977032335
355,1619,1,977032358
355,1027,1,977032378
355,996,1,977032415
355,1917,1,977032443
355,517,1,977032458
355,1895,1,977032473
355,376,1,977032491
355,2320,1,977032511
355,69,1,977032527
355,1690,1,977032564
355,42,1,977032627
355,1590,1,977032738
355,788,1,977032750
355,2772,1,977032844
355,267,1,977032889
355,3489,1,977032889
355,2840,1,977032991
355,2676,1,977033062
355,700,1,977033271
355,688,1,977033285
355,1203,1,977033619
355,3617,1,977622006
355,3127,1,978052928
355,2734,1,978499663
355,1196,1,978499815
355,2571,1,978499815
355,260,1,978499815
355,3471,1,978499839
355,1210,1,978499839
355,1240,1,978499839
355,1270,1,978499851
355,1097,1,978499851
355,2140,1,978499863
355,1127,1,978499873
355,3527,1,978499893
355,3033,1,978499909
355,2393,1,978499909
355,1019,1,978499909
355,2640,1,978499923
355,1997,1,978653608
355,2791,1,978653625
355,2948,1,978653625
355,3082,1,978653657
355,3863,1,978653844
355,2011,1,978653970
355,3638,1,978653979
355,172,1,978654088
355,1037,1,978654088
355,1219,1,978654302
355,1387,1,978654311
355,1339,1,978654358
355,3408,1,978654633
355,2688,1,978654644
355,3219,1,978654696
355,2841,1,978654735
355,3176,1,978654748
355,2763,1,978654748
355,3479,1,978655255
355,2193,1,978655268
355,3438,1,978655300
355,1275,1,978655336
355,3316,1,978733918
355,3301,1,978737010
355,3616,1,978750182
355,1225,1,978750319
355,1207,1,978750379
357,2046,1,976317306
357,175,1,976317442
357,32,1,976317471
357,924,1,976317491
357,1206,1,976317506
357,750,1,976317523
357,2712,1,976317538
357,1258,1,976317561
357,1193,1,976317574
357,541,1,976317592
357,29,1,976317630
357,1357,1,976317759
357,280,1,976317922
357,778,1,976317981
357,1175,1,976318006
357,2109,1,976318083
357,1297,1,976318102
357,253,1,976318184
357,3398,1,976318282
357,1921,1,976318347
357,1222,1,976318377
357,1199,1,976318396
357,18,1,976318415
357,481,1,976318433
357,1748,1,976318450
357,293,1,976318472
357,1246,1,976318509
357,1619,1,976318603
358,1097,1,976316833
358,1419,1,976316878
358,2336,1,976316878
358,1197,1,976316968
358,1198,1,976316968
358,858,1,976316968
358,3406,1,976316968
358,260,1,976316968
358,1196,1,976317008
358,2028,1,976317008
358,1387,1,976317046
358,3418,1,976317046
358,2947,1,976317046
358,1226,1,976317097
358,1188,1,976317157
358,1179,1,976317216
358,3362,1,976317298
358,293,1,976317298
358,3247,1,976317315
358,1466,1,976317376
358,3178,1,976317376
358,2985,1,976317391
358,3148,1,976317424
358,3090,1,976317491
358,3470,1,976317491
358,1224,1,976317491
358,594,1,976317577
358,919,1,976317577
358,2565,1,976317577
358,3545,1,976317577
358,2080,1,976317607
358,914,1,976317607
358,899,1,976317607
358,1035,1,976317607
358,534,1,976317688
358,3188,1,976317782
359,1210,1,976316748
359,1028,1,976316818
359,1097,1,976316818
359,2133,1,976316850
359,3101,1,976316850
359,1965,1,976316850
359,589,1,976317050
359,1196,1,976317050
359,260,1,976317050
359,541,1,976317050
359,2968,1,976317050
359,3703,1,976317092
359,1206,1,976317092
359,1270,1,976317152
359,2571,1,976317152
359,3702,1,976317152
359,32,1,976317152
359,3793,1,976317186
359,2916,1,976317186
359,3527,1,976317211
359,1653,1,976317246
359,2117,1,976317246
359,1129,1,976317290
359,2640,1,976317291
359,3033,1,976317345
359,1527,1,976317345
359,2985,1,976317345
359,2046,1,976317368
360,1210,1,976315904
360,2028,1,976315975
360,2355,1,976316084
360,2720,1,976316221
360,2013,1,976316322
360,3157,1,976316359
360,2987,1,976316375
360,1196,1,976316435
360,1198,1,976316435
360,919,1,976316465
360,1376,1,976316499
360,1073,1,976316499
360,3699,1,976316499
360,480,1,976316499
360,590,1,976316536
360,1356,1,976316536
360,1372,1,976316596
360,329,1,976316596
360,1017,1,976316596
360,2116,1,976316596
360,2057,1,976316627
360,1019,1,976316627
360,2006,1,976316627
360,2115,1,976316627
360,1375,1,976316648
360,2099,1,976316703
360,2899,1,976316703
360,1371,1,976316737
360,673,1,976316794
360,2046,1,976316794
360,2054,1,976317010
360,1373,1,976317010
360,455,1,976317083
360,1957,1,976317848
360,1225,1,976317953
362,1721,1,976313020
362,3500,1,976313040
362,1968,1,976313040
362,1250,1,976313979
362,2858,1,976313979
362,3751,1,976313979
362,2791,1,976314010
362,2966,1,976314011
362,648,1,976314182
362,3952,1,976562010
362,3911,1,976562065
362,3624,1,976562395
362,589,1,978634906
362,2571,1,978634906
362,2692,1,978634906
362,457,1,978634906
362,1233,1,978634906
362,110,1,978634932
363,1197,1,976312212
363,1358,1,976312249
363,1392,1,976312249
363,3267,1,976312249
363,1248,1,976312320
363,3751,1,976312320
363,1249,1,976312346
363,3481,1,976312346
363,2791,1,976312346
363,551,1,976312346
363,661,1,976312371
363,1282,1,976312371
363,2948,1,976312371
363,480,1,976312371
363,1171,1,976312371
363,1466,1,976312388
363,3753,1,976312388
363,3150,1,976312411
363,3755,1,976312411
363,3409,1,976312436
363,3510,1,976312436
365,594,1,976310038
365,22,1,976310038
365,2506,1,976404373
365,1721,1,976404373
365,2396,1,976404426
365,1393,1,976404482
365,1569,1,976404482
365,1680,1,976404482
365,3259,1,976404509
365,2125,1,976404574
365,2424,1,976404667
365,1597,1,976404781
365,852,1,976404810
365,1835,1,976404810
365,1888,1,976404810
366,2028,1,976309187
366,924,1,976309403
366,1779,1,976309403
366,1210,1,976309462
366,3462,1,976309768
366,1931,1,976309768
366,904,1,976309829
366,1204,1,976309829
366,750,1,976309852
366,2019,1,976309852
366,908,1,976309936
366,910,1,976309936
366,919,1,976310014
366,1952,1,976310072
366,527,1,976310072
366,1276,1,976310094
366,969,1,976310120
366,1250,1,976310153
366,1262,1,976310153
366,1303,1,976310191
366,1949,1,976310234
366,1203,1,976310584
366,1304,1,976310584
366,3471,1,976310694
366,1957,1,976310737
366,1136,1,976310737
366,2729,1,976310764
366,1198,1,976310814
366,3076,1,976310814
366,2324,1,976310849
366,608,1,976310871
366,1193,1,976310958
366,2858,1,976310974
366,150,1,976311000
366,2300,1,976311044
366,32,1,976311079
366,111,1,976311097
366,3418,1,976311116
366,1207,1,976311162
366,3198,1,976311178
366,1947,1,976311197
366,971,1,976311225
366,1201,1,976311225
366,1282,1,976311252
366,1960,1,976311252
366,1263,1,976311298
366,2949,1,976311298
366,1333,1,976311417
366,1270,1,976311417
366,914,1,976311436
366,3451,1,976311436
366,590,1,976311488
366,909,1,976311488
366,1281,1,976311557
366,1150,1,976311557
366,3681,1,976311580
366,1291,1,976311618
366,1953,1,976311618
366,1253,1,976311658
366,2124,1,976311672
366,1247,1,976311692
366,3634,1,976311716
366,3873,1,976311756
366,2918,1,976311756
366,3037,1,976311774
366,1674,1,976311821
366,3035,1,976311840
366,2863,1,976311863
366,2662,1,976311922
366,1747,1,976311941
366,1230,1,976311941
366,2948,1,976311974
366,2467,1,976312015
366,2183,1,976312076
366,3733,1,976312076
366,3461,1,976312131
366,3088,1,976312190
366,1019,1,976312190
366,3408,1,976312229
366,1961,1,976312229
366,1272,1,976312286
366,3654,1,976312286
366,1035,1,976312376
366,3814,1,976312376
366,2174,1,976312491
366,2929,1,976312570
366,3100,1,976312693
366,2670,1,976312714
366,3448,1,976312753
366,1246,1,976312753
366,3194,1,976312876
366,1962,1,976313126
366,2941,1,976313126
366,1027,1,976313248
366,2011,1,976313248
366,3868,1,976313287
366,597,1,976313305
366,3755,1,976313347
366,1017,1,976313449
366,3296,1,976313542
366,3406,1,976313543
366,2671,1,976313594
366,2797,1,976313624
366,1580,1,976313722
366,2946,1,976313722
366,3639,1,976313803
366,2150,1,976313950
366,3066,1,976313970
366,2115,1,976313970
366,1082,1,976314040
366,2087,1,976314078
366,1271,1,976314116
366,2669,1,976314167
366,2009,1,976314167
366,500,1,976314210
366,1078,1,976314210
366,539,1,976314228
366,3181,1,978463542
366,260,1,978470971
366,1206,1,978470971
366,1077,1,978471241
366,1097,1,978471241
366,2529,1,978471451
366,2968,1,978471451
366,2094,1,978471754
366,2012,1,978471780
366,480,1,978471780
366,3827,1,978471802
366,2105,1,978471927
366,3033,1,978471965
366,2454,1,978471965
366,674,1,978472387
366,899,1,978472459
366,2969,1,978472459
366,2396,1,978472481
366,1265,1,978472541
366,3244,1,978472603
366,356,1,978472748
366,1959,1,978472911
366,1252,1,978473237
366,457,1,978473333
366,2871,1,978473442
366,1610,1,978473557
366,2707,1,978473947
366,3489,1,978474514
366,1235,1,978474647
366,246,1,978541271
366,1233,1,978541657
366,1294,1,978541658
367,111,1,976309076
367,3811,1,976309076
367,1270,1,976309116
367,1242,1,976309116
367,1947,1,976309146
367,1188,1,976309306
367,1230,1,976309306
367,497,1,976309306
367,3097,1,976309365
367,3422,1,976309365
367,2943,1,976309365
367,2248,1,976309389
367,509,1,976309425
367,914,1,976309473
367,265,1,976309473
367,2067,1,976309507
367,1674,1,976309507
367,1265,1,976309540
367,1542,1,976309540
367,1172,1,976309571
368,1395,1,976308447
368,110,1,976308447
368,1198,1,976308468
368,382,1,976308494
368,3897,1,976311053
368,3408,1,976311161
368,3481,1,976311217
368,3566,1,976311217
368,3510,1,976311266
368,3513,1,976311287
368,3623,1,976311287
368,3896,1,976311303
368,3753,1,976311376
368,3798,1,976311390
368,3717,1,976311423
368,3752,1,976311423
368,3354,1,976311508
368,3948,1,976311616
368,1617,1,976311695
368,318,1,976311695
368,527,1,976311695
368,2028,1,976311709
368,3006,1,976311724
368,2762,1,976311754
368,296,1,976311754
368,1266,1,976311772
368,2959,1,976311772
368,1704,1,976311794
368,2396,1,976311794
368,36,1,976311794
368,1265,1,976311829
368,3246,1,976311829
368,1873,1,976311843
368,2890,1,976311870
368,32,1,976311887
368,457,1,976311887
368,150,1,976311904
368,1500,1,976311946
368,1249,1,976311969
368,1393,1,976311969
368,2289,1,976312003
368,2427,1,976312016
368,1179,1,976312031
368,1680,1,976312031
368,300,1,976312042
368,3147,1,976312054
368,2268,1,976312108
368,1673,1,976312108
368,1094,1,976312108
368,293,1,976312134
368,590,1,976312342
368,1466,1,976312342
368,2353,1,976312342
368,1729,1,976312364
368,21,1,976312403
368,1610,1,976312425
368,3148,1,976312461
368,1584,1,976312487
368,428,1,976312487
368,482,1,976312499
368,480,1,976312525
368,1721,1,976312538
368,1672,1,976312553
368,1678,1,976312581
368,1784,1,976312581
368,1580,1,976312675
368,555,1,976312698
368,1645,1,976312713
368,3450,1,976312713
368,481,1,976312819
368,1611,1,976312848
368,538,1,976312878
368,253,1,976312913
368,344,1,976312924
368,2539,1,976312937
368,2167,1,976312953
368,372,1,976312977
368,1619,1,976312985
368,3263,1,976313023
368,465,1,976313039
368,3176,1,976313095
368,2023,1,976313117
368,593,1,976669223
368,2858,1,976669223
368,1213,1,976669223
368,1089,1,976669223
368,1233,1,976669247
368,1912,1,976669282
368,2329,1,976669327
368,1694,1,976669346
368,34,1,976669346
368,2571,1,976669362
368,25,1,976669374
368,3267,1,976669389
368,778,1,976669416
368,163,1,976669440
368,3160,1,976669461
368,6,1,976669508
368,2291,1,976669542
368,3418,1,976669542
368,3105,1,976669588
368,1785,1,976669611
368,628,1,976669649
368,356,1,976669664
368,161,1,976669706
368,475,1,976669706
368,3178,1,976669722
368,431,1,976669735
368,1343,1,976669752
368,1653,1,976669790
368,1271,1,976669805
368,1408,1,976669841
368,1396,1,976669841
368,1923,1,976669909
368,551,1,976669964
368,3174,1,976669984
368,377,1,976669984
368,1061,1,976670017
368,490,1,976670029
368,159,1,976670072
368,1693,1,976670083
368,3272,1,976670112
368,508,1,976670197
368,708,1,976670234
368,1701,1,976670271
368,1120,1,976670271
368,2712,1,976670296
368,350,1,976670319
368,1810,1,976670345
368,454,1,976670387
368,1485,1,976670411
368,2231,1,976670455
368,1527,1,976670455
368,1047,1,976670469
368,832,1,976670510
368,365,1,976670549
368,2249,1,976670566
368,266,1,976670598
368,3274,1,976670689
368,1876,1,976670689
368,317,1,976670711
368,1092,1,976670797
368,1586,1,976670828
368,1093,1,976670844
368,3502,1,976670887
368,2587,1,976670922
368,1363,1,976670953
368,2025,1,976670953
368,2561,1,976671003
368,434,1,976671003
368,100,1,976671066
368,2297,1,976671148
